,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Score
1382,22,1,5,16,256,104,-1,-1,-1,-1,-1,-1,-1,75,110,439,451,-1,-1,49
1383,22,2,16,5,572,448,263,582,320,-1,-1,-1,-1,85,325,41,-1,-1,-1,40
1384,17,1,0,11,501,59,482,-1,-1,-1,-1,-1,-1,510,238,212,81,76,-1,69
1385,17,2,11,0,44,181,511,81,210,-1,-1,-1,-1,144,493,501,-1,-1,-1,35
1386,8,1,7,5,102,498,437,-1,-1,-1,-1,-1,-1,54,345,85,41,-1,-1,50
1387,8,2,5,7,256,104,-1,-1,-1,-1,-1,-1,-1,521,35,349,498,385,-1,73
1388,15,1,3,14,219,168,504,427,-1,-1,-1,-1,-1,555,117,583,-1,-1,-1,28
1389,15,2,14,3,393,298,557,26,-1,-1,-1,-1,-1,538,175,456,105,-1,-1,43
1390,23,1,0,16,501,164,482,-1,-1,-1,-1,-1,-1,75,78,520,451,-1,-1,27
1391,23,2,16,0,420,263,320,136,520,-1,-1,-1,-1,144,493,501,-1,-1,-1,40
1392,26,1,8,11,468,160,201,-1,-1,-1,-1,-1,-1,155,238,209,212,-1,-1,43
1393,26,2,11,8,44,410,511,81,-1,-1,-1,-1,-1,317,218,250,346,-1,-1,43
1394,36,1,5,3,256,39,300,254,-1,-1,-1,-1,-1,538,70,277,-1,-1,-1,51
1395,36,2,3,5,387,168,175,504,427,-1,-1,-1,-1,54,85,41,-1,-1,-1,48
1396,34,1,16,8,448,263,572,320,520,582,-1,-1,-1,218,317,184,-1,-1,-1,51
1397,34,2,8,16,468,160,201,416,250,-1,-1,-1,-1,516,341,520,-1,-1,-1,22
1398,15,1,14,0,393,557,26,-1,-1,-1,-1,-1,-1,144,493,187,-1,-1,-1,52
1399,15,2,0,14,501,59,482,512,-1,-1,-1,-1,-1,370,555,574,343,-1,-1,55
1400,23,1,16,5,448,263,572,320,520,-1,-1,-1,-1,54,85,-1,-1,-1,-1,37
1401,23,2,5,16,256,104,-1,-1,-1,-1,-1,-1,-1,516,341,451,-1,-1,-1,44
1402,36,1,3,7,387,98,-1,-1,-1,-1,-1,-1,-1,385,270,521,498,311,-1,57
1403,36,2,7,3,102,498,437,349,249,526,-1,-1,-1,538,175,70,277,-1,-1,51
1404,17,1,0,8,501,59,482,-1,-1,-1,-1,-1,-1,317,218,184,250,-1,-1,51
1405,17,2,8,0,468,160,-1,-1,-1,-1,-1,-1,-1,144,493,501,187,-1,-1,50
1406,26,1,16,11,31,448,263,-1,-1,-1,-1,-1,-1,238,155,209,212,-1,-1,39
1407,26,2,11,16,44,410,511,-1,-1,-1,-1,-1,-1,516,520,94,451,-1,-1,43
1408,15,1,14,7,393,83,-1,-1,-1,-1,-1,-1,-1,385,498,311,521,-1,-1,40
1409,15,2,7,14,102,498,-1,-1,-1,-1,-1,-1,-1,540,555,583,-1,-1,-1,51
1410,17,1,0,3,501,164,-1,-1,-1,-1,-1,-1,-1,538,70,406,277,-1,-1,56
1411,17,2,3,0,387,98,504,427,-1,-1,-1,-1,-1,273,257,501,-1,-1,-1,59
1412,15,1,14,8,298,393,83,-1,-1,-1,-1,-1,-1,227,317,218,250,-1,-1,43
1413,15,2,8,14,468,201,227,416,244,-1,-1,-1,-1,540,555,343,-1,-1,-1,40
1414,36,1,3,11,387,98,504,-1,-1,-1,-1,-1,-1,155,209,238,212,450,-1,62
1415,36,2,11,3,143,210,-1,-1,-1,-1,-1,-1,-1,456,538,70,277,7,-1,79
1416,8,1,0,7,501,164,482,-1,-1,-1,-1,-1,-1,311,385,521,498,-1,-1,57
1417,8,2,7,0,102,498,437,526,-1,-1,-1,-1,-1,273,257,501,-1,-1,-1,56
1418,12,1,5,8,256,104,-1,-1,-1,-1,-1,-1,-1,317,218,184,-1,-1,-1,49
1419,12,2,8,5,468,160,201,-1,-1,-1,-1,-1,-1,394,54,41,345,-1,-1,39
1420,17,1,14,0,377,83,557,-1,-1,-1,-1,-1,-1,141,273,493,-1,-1,-1,47
1421,17,2,0,14,501,59,482,-1,-1,-1,-1,-1,-1,540,583,555,-1,-1,-1,42
1422,23,1,3,16,387,175,504,-1,-1,-1,-1,-1,-1,75,516,520,451,-1,-1,60
1423,23,2,16,3,31,448,-1,-1,-1,-1,-1,-1,-1,538,70,175,277,-1,-1,61
1424,34,1,8,7,468,160,-1,-1,-1,-1,-1,-1,-1,349,295,311,498,385,-1,56
1425,34,2,7,8,102,526,437,349,-1,-1,-1,-1,-1,317,218,184,-1,-1,-1,47
1426,12,1,11,5,210,143,44,511,-1,-1,-1,-1,-1,394,54,345,52,-1,-1,45
1427,12,2,5,11,256,104,300,254,-1,-1,-1,-1,-1,238,209,81,212,-1,-1,34
1428,23,1,16,14,31,448,263,320,-1,-1,-1,-1,-1,323,555,540,343,-1,-1,38
1429,23,2,14,16,298,377,557,-1,-1,-1,-1,-1,-1,516,75,520,451,-1,-1,55
1430,26,1,11,5,44,210,238,-1,-1,-1,-1,-1,-1,328,52,325,41,-1,-1,63
1431,26,2,5,11,256,104,394,254,34,-1,-1,-1,-1,238,209,212,81,-1,-1,33
1432,8,1,8,7,468,160,416,-1,-1,-1,-1,-1,-1,35,295,541,498,385,-1,47
1433,8,2,7,8,498,102,437,349,-1,-1,-1,-1,-1,317,250,218,184,-1,-1,47
1434,36,1,3,16,387,219,504,427,-1,-1,-1,-1,-1,75,516,520,451,-1,-1,38
1435,36,2,16,3,31,448,263,-1,-1,-1,-1,-1,-1,538,186,456,277,-1,-1,51
1436,26,1,0,11,501,59,482,-1,-1,-1,-1,-1,-1,238,66,209,81,212,-1,55
1437,26,2,11,0,210,81,44,511,-1,-1,-1,-1,-1,141,187,408,493,-1,-1,57
1438,12,1,7,5,102,498,437,-1,-1,-1,-1,-1,-1,325,345,394,85,41,-1,59
1439,12,2,5,7,256,104,300,254,-1,-1,-1,-1,-1,498,295,229,35,-1,-1,58
1440,36,1,3,14,387,219,504,427,-1,-1,-1,-1,-1,583,555,540,-1,-1,-1,44
1441,36,2,14,3,377,323,557,26,-1,-1,-1,-1,-1,454,538,107,186,-1,-1,58
1442,17,1,16,0,448,31,263,-1,-1,-1,-1,-1,-1,144,493,141,-1,-1,-1,29
1443,17,2,0,16,501,59,-1,-1,-1,-1,-1,-1,-1,516,75,439,520,-1,-1,53
1444,34,1,8,11,468,160,-1,-1,-1,-1,-1,-1,-1,238,155,209,81,-1,-1,51
1445,34,2,11,8,143,210,44,-1,-1,-1,-1,-1,-1,218,317,250,184,-1,-1,51
1446,12,1,5,14,256,104,254,39,328,-1,-1,-1,-1,555,540,343,-1,-1,-1,47
1447,12,2,14,5,557,377,-1,-1,-1,-1,-1,-1,-1,394,41,54,325,-1,-1,66
1448,8,1,11,7,410,210,44,-1,-1,-1,-1,-1,-1,521,295,498,35,-1,-1,68
1449,8,2,7,11,498,102,437,349,-1,-1,-1,-1,-1,238,81,209,-1,-1,-1,51
1450,34,1,8,5,468,160,201,416,250,-1,-1,-1,-1,54,325,41,-1,-1,-1,60
1451,34,2,5,8,256,104,39,-1,-1,-1,-1,-1,-1,317,218,184,250,-1,-1,57
1452,15,1,14,16,377,557,26,323,-1,-1,-1,-1,-1,516,520,439,451,-1,-1,44
1453,15,2,16,14,448,31,263,-1,-1,-1,-1,-1,-1,555,540,583,343,-1,-1,56
1454,36,1,3,0,387,504,427,-1,-1,-1,-1,-1,-1,144,273,408,493,-1,-1,39
1455,36,2,0,3,501,59,-1,-1,-1,-1,-1,-1,-1,538,454,70,186,-1,-1,44
1456,26,1,11,14,410,209,44,-1,-1,-1,-1,-1,-1,583,555,323,540,-1,-1,45
1457,26,2,14,11,557,377,26,-1,-1,-1,-1,-1,-1,238,209,76,212,-1,-1,55
1458,23,1,16,7,448,496,-1,-1,-1,-1,-1,-1,-1,349,295,35,498,385,-1,60
1459,23,2,7,16,102,498,437,-1,-1,-1,-1,-1,-1,75,516,451,520,-1,-1,66
1460,36,1,3,8,387,175,504,427,-1,-1,-1,-1,-1,250,218,184,346,-1,-1,46
1461,36,2,8,3,468,160,201,-1,-1,-1,-1,-1,-1,454,538,175,186,277,-1,57
1462,17,1,5,0,256,104,39,321,127,-1,-1,-1,-1,144,273,-1,-1,-1,-1,29
1463,17,2,0,5,59,164,482,512,187,-1,-1,-1,-1,54,325,41,-1,-1,-1,33
1464,34,1,16,0,448,496,263,320,520,-1,-1,-1,-1,144,273,493,-1,-1,-1,47
1465,34,2,0,16,501,164,482,59,331,-1,-1,-1,-1,75,516,451,-1,-1,-1,33
1466,8,1,7,11,498,102,437,349,249,-1,-1,-1,-1,238,209,212,-1,-1,-1,46
1467,8,2,11,7,44,410,511,-1,-1,-1,-1,-1,-1,35,295,385,498,-1,-1,51
1468,8,1,16,7,572,448,-1,-1,-1,-1,-1,-1,-1,521,295,35,498,-1,-1,45
1469,8,2,7,16,102,498,349,-1,-1,-1,-1,-1,-1,75,252,451,-1,-1,-1,67
1470,34,1,16,0,496,448,263,-1,-1,-1,-1,-1,-1,144,273,493,-1,-1,-1,42
1471,34,2,0,16,501,164,482,-1,-1,-1,-1,-1,-1,75,516,-1,-1,-1,-1,35
1472,36,1,8,2,416,393,-1,-1,-1,-1,-1,-1,-1,193,240,105,259,-1,-1,57
1473,36,2,2,8,387,448,-1,-1,-1,-1,-1,-1,-1,184,411,485,207,218,-1,48
1474,8,1,14,7,377,557,34,-1,-1,-1,-1,-1,-1,182,498,295,-1,-1,-1,42
1475,8,2,7,14,102,498,526,437,349,-1,-1,-1,-1,159,351,343,-1,-1,-1,37
1476,26,1,8,11,393,416,468,-1,-1,-1,-1,-1,-1,510,155,450,209,212,-1,46
1477,26,2,11,8,44,511,499,-1,-1,-1,-1,-1,-1,184,250,485,411,218,-1,60
1478,36,1,5,2,256,104,300,127,-1,-1,-1,-1,-1,193,454,240,-1,-1,-1,50
1479,36,2,2,5,387,448,504,-1,-1,-1,-1,-1,-1,342,487,171,190,394,-1,60
1480,23,1,7,16,102,498,526,349,-1,-1,-1,-1,-1,75,456,252,516,-1,-1,61
1481,23,2,16,7,128,223,-1,-1,-1,-1,-1,-1,-1,182,578,385,498,247,-1,72
1482,15,1,14,0,377,557,26,-1,-1,-1,-1,-1,-1,144,493,-1,-1,-1,-1,49
1483,15,2,0,14,501,164,482,59,258,331,-1,-1,-1,159,351,555,-1,-1,-1,32
1484,26,1,11,2,44,511,499,-1,-1,-1,-1,-1,-1,193,240,52,-1,-1,-1,52
1485,26,2,2,11,387,448,-1,-1,-1,-1,-1,-1,-1,510,155,212,450,209,-1,59
1486,16,1,16,0,128,223,320,-1,-1,-1,-1,-1,-1,144,187,-1,-1,-1,-1,54
1487,16,2,0,16,501,164,482,-1,-1,-1,-1,-1,-1,75,252,520,516,-1,-1,49
1488,15,1,14,5,377,557,26,-1,-1,-1,-1,-1,-1,54,342,-1,-1,-1,-1,70
1489,15,2,5,14,256,104,300,-1,-1,-1,-1,-1,-1,540,555,351,583,-1,-1,68
1490,8,1,7,11,102,526,349,249,-1,-1,-1,-1,-1,562,362,209,-1,-1,-1,32
1491,8,2,11,7,44,511,499,-1,-1,-1,-1,-1,-1,116,295,35,498,578,-1,55
1492,16,1,8,0,416,393,160,-1,-1,-1,-1,-1,-1,144,187,-1,-1,-1,-1,45
1493,16,2,0,8,297,501,482,59,258,-1,-1,-1,-1,485,250,184,218,-1,-1,40
1494,26,1,16,11,128,263,320,-1,-1,-1,-1,-1,-1,562,362,450,212,-1,-1,51
1495,26,2,11,16,44,284,-1,-1,-1,-1,-1,-1,-1,75,520,439,252,451,-1,60
1496,36,1,2,14,387,448,504,-1,-1,-1,-1,-1,-1,555,574,583,351,-1,-1,59
1497,36,2,14,2,377,557,26,-1,-1,-1,-1,-1,-1,193,52,454,240,-1,-1,64
1498,8,1,7,8,526,102,-1,-1,-1,-1,-1,-1,-1,85,250,485,218,-1,-1,50
1499,8,2,8,7,393,416,160,468,-1,-1,-1,-1,-1,460,498,182,-1,-1,-1,41
1500,23,1,16,5,128,572,-1,-1,-1,-1,-1,-1,-1,69,345,342,394,-1,-1,77
1501,23,2,5,16,256,104,300,-1,-1,-1,-1,-1,-1,252,75,516,439,-1,-1,44
1502,15,1,14,11,557,26,328,181,179,377,370,555,351,562,450,401,212,362,-1,62
1503,15,2,11,14,511,284,-1,-1,-1,-1,-1,-1,-1,555,351,239,583,-1,-1,41
1504,16,1,0,2,164,501,482,-1,-1,-1,-1,-1,-1,538,204,105,52,-1,-1,27
1505,16,2,2,0,387,448,504,427,-1,-1,-1,-1,-1,144,187,-1,-1,-1,-1,59
1506,34,1,8,16,416,393,468,-1,-1,-1,-1,-1,-1,75,252,341,439,-1,-1,44
1507,34,2,16,8,572,314,320,263,-1,-1,-1,-1,-1,85,485,218,-1,-1,-1,59
1508,34,3,16,8,320,341,314,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,-1,-1,8
1509,34,4,8,16,184,244,-1,-1,-1,-1,-1,-1,-1,439,-1,-1,-1,-1,-1,9
1510,22,1,5,7,104,256,300,348,-1,-1,-1,-1,-1,460,182,498,-1,-1,-1,41
1511,22,2,7,5,526,102,-1,-1,-1,-1,-1,-1,-1,342,69,394,41,-1,-1,62
1512,36,1,11,2,44,284,511,319,450,401,-1,-1,-1,538,193,52,-1,-1,-1,30
1513,36,2,2,11,387,448,504,427,-1,-1,-1,-1,-1,238,562,362,198,450,-1,46
1514,15,1,16,14,572,314,320,-1,-1,-1,-1,-1,-1,555,351,583,-1,-1,-1,52
1515,15,2,14,16,377,557,26,494,179,-1,-1,-1,-1,75,252,439,-1,-1,-1,49
1516,22,1,0,5,164,501,482,-1,-1,-1,-1,-1,-1,190,342,487,394,-1,-1,42
1517,22,2,5,0,256,104,-1,-1,-1,-1,-1,-1,-1,144,187,134,-1,-1,-1,68
1518,34,1,7,8,526,102,-1,-1,-1,-1,-1,-1,-1,317,250,485,218,411,-1,49
1519,34,2,8,7,393,416,-1,-1,-1,-1,-1,-1,-1,460,182,35,498,-1,-1,46
1520,16,1,0,8,164,501,482,297,-1,-1,-1,-1,-1,485,250,411,207,218,-1,32
1521,16,2,8,0,416,393,468,201,-1,-1,-1,-1,-1,144,187,-1,-1,-1,-1,44
1522,6,1,16,2,572,314,320,-1,-1,-1,-1,-1,-1,538,193,52,-1,-1,-1,54
1523,6,2,2,16,387,448,-1,-1,-1,-1,-1,-1,-1,75,341,252,439,-1,-1,55
1524,6,1,2,0,387,448,98,504,-1,-1,-1,-1,-1,144,493,187,-1,-1,-1,41
1525,6,2,0,2,164,501,-1,-1,-1,-1,-1,-1,-1,538,193,52,-1,-1,-1,42
1526,23,1,8,0,393,416,468,201,-1,-1,-1,-1,-1,144,493,187,-1,-1,-1,45
1527,23,2,0,8,164,501,482,-1,-1,-1,-1,-1,-1,317,250,485,218,-1,-1,53
1528,29,1,8,0,416,393,468,508,-1,-1,-1,-1,-1,144,487,273,385,-1,-1,51
1529,29,2,0,8,297,501,164,59,-1,-1,-1,-1,-1,538,222,218,-1,-1,-1,37
1530,7,1,2,5,387,448,494,504,427,-1,-1,-1,-1,503,342,110,-1,-1,-1,23
1531,7,2,5,2,256,300,254,348,175,-1,-1,-1,-1,12,325,240,394,-1,-1,35
1532,7,3,5,2,256,348,175,-1,-1,-1,-1,-1,-1,240,-1,-1,-1,-1,-1,2
1533,7,4,2,5,427,504,-1,-1,-1,-1,-1,-1,-1,342,-1,-1,-1,-1,-1,3
1534,7,1,14,16,123,39,-1,-1,-1,-1,-1,-1,-1,75,516,534,329,560,-1,53
1535,7,2,16,14,128,223,320,-1,-1,-1,-1,-1,-1,159,555,351,-1,-1,-1,48
1536,28,1,11,0,581,499,511,-1,-1,-1,-1,-1,-1,144,487,273,-1,-1,-1,54
1537,28,2,0,11,297,501,-1,-1,-1,-1,-1,-1,-1,212,209,450,541,-1,-1,53
1538,29,1,8,7,393,416,468,-1,-1,-1,-1,-1,-1,460,521,381,498,-1,-1,59
1539,29,2,7,8,526,498,249,349,-1,-1,-1,-1,-1,538,222,218,411,-1,-1,33
1540,7,1,2,0,387,448,-1,-1,-1,-1,-1,-1,-1,144,487,230,-1,-1,-1,36
1541,7,2,0,2,297,501,164,-1,-1,-1,-1,-1,-1,240,52,12,70,-1,-1,34
1542,7,1,5,14,256,300,-1,-1,-1,-1,-1,-1,-1,555,159,351,-1,-1,-1,50
1543,7,2,14,5,123,39,232,557,26,-1,-1,-1,-1,503,342,441,-1,-1,-1,40
1544,29,1,16,7,128,223,320,-1,-1,-1,-1,-1,-1,498,381,521,-1,-1,-1,40
1545,29,2,7,16,526,498,349,249,-1,-1,-1,-1,-1,75,252,534,-1,-1,-1,52
1546,28,1,5,11,256,300,-1,-1,-1,-1,-1,-1,-1,212,54,209,-1,-1,-1,60
1547,28,2,11,5,210,499,511,-1,-1,-1,-1,-1,-1,503,342,441,214,-1,-1,69
1548,7,1,7,11,526,498,349,-1,-1,-1,-1,-1,-1,209,54,212,541,-1,-1,42
1549,7,2,11,7,210,499,511,437,-1,-1,-1,-1,-1,498,381,521,-1,-1,-1,39
1550,29,1,16,2,128,223,-1,-1,-1,-1,-1,-1,-1,193,240,12,328,-1,-1,38
1551,29,2,2,16,387,448,504,-1,-1,-1,-1,-1,-1,75,252,534,-1,-1,-1,34
1552,7,1,14,8,123,39,-1,-1,-1,-1,-1,-1,-1,538,222,411,218,-1,-1,59
1553,7,2,8,14,416,393,468,201,-1,-1,-1,-1,-1,194,574,351,-1,-1,-1,35
1554,7,3,8,14,244,184,416,-1,-1,-1,-1,-1,-1,351,-1,-1,-1,-1,-1,7
1555,7,4,14,8,26,557,-1,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,-1,-1,11
1556,29,1,8,5,393,416,468,201,-1,-1,-1,-1,-1,503,342,441,238,-1,-1,41
1557,29,2,5,8,256,300,254,348,-1,-1,-1,-1,-1,538,222,250,218,-1,-1,41
1558,7,1,16,0,128,223,320,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,42
1559,7,2,0,16,164,501,59,258,-1,-1,-1,-1,-1,75,252,534,-1,-1,-1,36
1560,29,1,11,14,210,499,511,437,319,-1,-1,-1,-1,194,574,351,583,-1,-1,38
1561,29,2,14,11,123,39,557,-1,-1,-1,-1,-1,-1,209,212,450,541,-1,-1,50
1562,28,1,2,7,387,448,504,-1,-1,-1,-1,-1,-1,381,521,119,498,-1,-1,57
1563,28,2,7,2,526,498,349,-1,-1,-1,-1,-1,-1,240,12,394,328,186,-1,59
1564,7,1,5,0,256,300,-1,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,46
1565,7,2,0,5,501,164,-1,-1,-1,-1,-1,-1,-1,503,342,190,110,-1,-1,60
1566,28,1,8,16,416,393,468,201,-1,-1,-1,-1,-1,516,534,451,-1,-1,-1,48
1567,28,2,16,8,128,223,320,-1,-1,-1,-1,-1,-1,538,222,250,218,-1,-1,56
1568,7,1,2,14,387,448,-1,-1,-1,-1,-1,-1,-1,194,574,351,583,-1,-1,63
1569,7,2,14,2,123,39,557,26,323,-1,-1,-1,-1,240,12,394,52,186,-1,43
1570,29,1,8,11,393,416,468,-1,-1,-1,-1,-1,-1,54,450,209,269,541,-1,57
1571,29,2,11,8,581,210,499,511,319,-1,-1,-1,-1,538,218,222,-1,-1,-1,31
1572,29,1,7,0,410,526,349,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,52
1573,29,2,0,7,501,164,59,-1,-1,-1,-1,-1,-1,381,521,-1,-1,-1,-1,54
1574,7,1,16,5,128,223,-1,-1,-1,-1,-1,-1,-1,503,345,342,-1,-1,-1,58
1575,7,2,5,16,256,300,375,348,-1,-1,-1,-1,-1,516,252,534,-1,-1,-1,45
1576,28,1,2,11,387,448,504,427,328,-1,-1,-1,-1,562,209,269,41,-1,-1,51
1577,28,2,11,2,581,210,499,-1,-1,-1,-1,-1,-1,240,12,394,186,-1,-1,41
1578,29,1,7,5,410,526,349,161,-1,-1,-1,-1,-1,342,69,110,-1,-1,-1,25
1579,29,2,5,7,256,300,-1,-1,-1,-1,-1,-1,-1,381,295,255,-1,-1,-1,47
1580,7,1,14,0,123,39,557,-1,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,36
1581,7,2,0,14,501,164,59,347,-1,-1,-1,-1,-1,105,351,194,574,-1,-1,26
1582,7,1,16,11,128,223,320,-1,-1,-1,-1,-1,-1,209,450,269,212,-1,-1,26
1583,7,2,11,16,81,210,499,511,437,-1,-1,-1,-1,516,252,534,-1,-1,-1,36
1584,29,1,2,8,387,448,44,504,-1,-1,-1,-1,-1,538,222,218,250,-1,-1,46
1585,29,2,8,2,416,393,468,-1,-1,-1,-1,-1,-1,240,12,52,394,-1,-1,44
1586,28,1,14,7,39,123,-1,-1,-1,-1,-1,-1,-1,381,295,35,-1,-1,-1,47
1587,28,2,7,14,531,526,349,-1,-1,-1,-1,-1,-1,105,351,343,574,-1,-1,43
1588,7,1,0,16,487,164,501,59,-1,-1,-1,-1,-1,516,252,456,-1,-1,-1,44
1589,7,2,16,0,128,223,320,263,-1,-1,-1,-1,-1,144,487,-1,-1,-1,-1,40
1590,7,1,2,11,387,448,44,504,-1,-1,-1,-1,-1,209,212,269,81,-1,-1,47
1591,7,2,11,2,81,210,499,511,-1,-1,-1,-1,-1,240,549,12,394,-1,-1,50
1592,28,1,14,5,39,123,557,-1,-1,-1,-1,-1,-1,175,342,69,441,-1,-1,57
1593,28,2,5,14,256,300,-1,-1,-1,-1,-1,-1,-1,105,351,583,194,-1,-1,56
1594,29,1,7,8,410,526,349,249,-1,-1,-1,-1,-1,538,358,218,250,-1,-1,33
1595,29,2,8,7,416,393,-1,-1,-1,-1,-1,-1,-1,109,381,295,35,-1,-1,51
1596,28,1,0,2,487,164,501,-1,-1,-1,-1,-1,-1,549,240,52,12,-1,-1,39
1597,28,2,2,0,387,448,44,504,-1,-1,-1,-1,-1,144,487,493,-1,-1,-1,41
1598,7,1,11,14,437,81,511,-1,-1,-1,-1,-1,-1,574,105,194,351,-1,-1,52
1599,7,2,14,11,123,39,557,-1,-1,-1,-1,-1,-1,209,450,269,212,-1,-1,47
1600,29,1,7,16,526,410,-1,-1,-1,-1,-1,-1,-1,516,94,534,-1,-1,-1,48
1601,29,2,16,7,223,263,-1,-1,-1,-1,-1,-1,-1,381,521,119,35,-1,-1,58
1602,29,3,16,7,128,223,61,-1,-1,-1,-1,-1,-1,278,-1,-1,-1,-1,-1,2
1603,29,4,7,16,161,249,-1,-1,-1,-1,-1,-1,-1,439,-1,-1,-1,-1,-1,3
1604,7,1,8,5,416,393,468,201,250,-1,-1,-1,-1,175,342,69,-1,-1,-1,43
1605,7,2,5,8,256,300,104,-1,-1,-1,-1,-1,-1,538,250,218,358,-1,-1,51
1606,7,3,5,8,256,348,136,-1,-1,-1,-1,-1,-1,218,-1,-1,-1,-1,-1,5
1607,7,4,8,5,393,416,-1,-1,-1,-1,-1,-1,-1,342,-1,-1,-1,-1,-1,5
1608,7,5,8,5,244,184,468,-1,-1,-1,-1,-1,-1,110,-1,-1,-1,-1,-1,11
1609,7,6,5,8,104,300,-1,-1,-1,-1,-1,-1,-1,538,-1,-1,-1,-1,-1,15
1610,29,1,0,11,487,164,501,59,-1,-1,-1,-1,-1,209,54,269,81,-1,-1,43
1611,29,2,11,0,81,437,511,499,210,-1,-1,-1,-1,144,230,-1,-1,-1,-1,31
1612,7,1,2,5,387,448,504,-1,-1,-1,-1,-1,-1,175,342,69,214,-1,-1,53
1613,7,2,5,2,256,300,104,348,175,-1,-1,-1,-1,152,240,52,549,394,-1,57
1614,29,1,7,14,526,410,349,531,249,161,-1,-1,-1,105,343,351,-1,-1,-1,17
1615,29,2,14,7,123,39,-1,-1,-1,-1,-1,-1,-1,381,295,119,-1,-1,-1,44
1616,7,1,11,16,437,81,511,-1,-1,-1,-1,-1,-1,516,225,560,-1,-1,-1,47
1617,7,2,16,11,128,223,320,560,-1,-1,-1,-1,-1,209,54,269,81,-1,-1,58
1618,28,1,0,8,412,164,59,347,331,408,487,-1,-1,538,218,250,-1,-1,-1,24
1619,28,2,8,0,393,201,-1,-1,-1,-1,-1,-1,-1,144,230,199,-1,-1,-1,52
1620,29,1,7,2,526,349,410,249,-1,-1,-1,-1,-1,549,12,240,52,-1,-1,36
1621,29,2,2,7,44,448,504,427,-1,-1,-1,-1,-1,381,295,255,-1,-1,-1,36
1622,7,1,5,16,256,335,104,-1,-1,-1,-1,-1,-1,516,252,225,-1,-1,-1,47
1623,7,2,16,5,128,223,-1,-1,-1,-1,-1,-1,-1,342,69,285,-1,-1,-1,52
1624,29,1,8,11,201,393,468,-1,-1,-1,-1,-1,-1,209,54,269,-1,-1,-1,59
1625,29,2,11,8,437,81,499,511,-1,-1,-1,-1,-1,538,222,218,250,-1,-1,55
1626,7,1,14,0,123,39,557,-1,-1,-1,-1,-1,-1,144,344,487,318,-1,-1,46
1627,7,2,0,14,412,164,59,-1,-1,-1,-1,-1,-1,574,105,343,583,-1,-1,48
1628,28,1,7,5,526,349,410,249,161,-1,-1,-1,-1,175,342,69,-1,-1,-1,54
1629,28,2,5,7,256,335,-1,-1,-1,-1,-1,-1,-1,381,295,119,-1,-1,-1,36
1630,7,1,16,2,128,572,-1,-1,-1,-1,-1,-1,-1,12,240,394,52,-1,-1,77
1631,7,2,2,16,44,448,328,494,-1,-1,-1,-1,-1,516,456,225,-1,-1,-1,54
1632,29,1,14,8,232,123,-1,-1,-1,-1,-1,-1,-1,538,218,250,222,-1,-1,54
1633,29,2,8,14,393,201,468,-1,-1,-1,-1,-1,-1,105,159,574,343,-1,-1,45
1634,7,1,7,0,526,349,-1,-1,-1,-1,-1,-1,-1,144,487,273,318,-1,-1,48
1635,7,2,0,7,501,412,-1,-1,-1,-1,-1,-1,-1,381,255,498,278,119,-1,44
1636,29,1,5,11,256,335,104,-1,-1,-1,-1,-1,-1,209,562,269,-1,-1,-1,53
1637,29,2,11,5,437,81,511,-1,-1,-1,-1,-1,-1,69,342,285,110,-1,-1,66
1638,28,1,14,16,232,123,557,26,-1,-1,-1,-1,-1,516,225,534,-1,-1,-1,30
1639,28,2,16,14,128,572,320,-1,-1,-1,-1,-1,-1,105,574,351,343,-1,-1,58
1640,29,1,14,2,232,123,557,-1,-1,-1,-1,-1,-1,152,394,12,240,-1,-1,40
1641,29,2,2,14,387,448,44,-1,-1,-1,-1,-1,-1,105,343,574,194,-1,-1,53
1642,29,1,5,0,256,300,104,-1,-1,-1,-1,-1,-1,144,487,493,273,-1,-1,53
1643,29,2,0,5,412,164,-1,-1,-1,-1,-1,-1,-1,214,342,110,441,-1,-1,57
1644,7,1,7,11,526,349,410,-1,-1,-1,-1,-1,-1,209,562,450,81,-1,-1,55
1645,7,2,11,7,437,81,499,511,210,401,406,-1,-1,381,521,119,-1,-1,-1,41
1646,7,1,2,8,387,448,504,427,-1,-1,-1,-1,-1,538,250,207,-1,-1,-1,22
1647,7,2,8,2,201,393,-1,-1,-1,-1,-1,-1,-1,394,240,12,328,-1,-1,38
1648,28,1,8,16,416,393,468,201,-1,-1,-1,-1,-1,516,225,456,-1,-1,-1,48
1649,28,2,16,8,128,572,-1,-1,-1,-1,-1,-1,-1,155,358,222,411,-1,-1,56
1650,7,1,8,2,393,416,468,-1,-1,-1,-1,-1,-1,152,394,240,52,12,-1,63
1651,7,2,2,8,387,448,44,504,328,427,-1,-1,-1,538,218,250,358,-1,-1,32
1652,29,1,14,16,557,123,39,26,-1,-1,-1,-1,-1,516,225,534,-1,-1,-1,32
1653,29,2,16,14,128,496,320,263,-1,-1,-1,-1,-1,343,351,574,-1,-1,-1,48
